Fecha,Empresa,Tipo,Número Desde,Neto Gravado,Neto No Gravado,Op. Exentas,IVA,Neto,Imp. Total,Mes,Razon Social
15/08/2025,-,Facturas B,25124,202314,0,0,42486,202314,244800,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25138,59504,0,0,12496,59504,72000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25104,53554,0,0,11246,53554,64800,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25086,45785,0,0,9615,45785,55400,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25097,92645,0,0,19455,92645,112100,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25117,16529,0,0,3471,16529,20000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25118,112231,0,0,23569,112231,135800,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25110,737769,0,0,154931,737769,892700,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25119,88678,0,0,18622,88678,107300,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25079,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25131,85950,0,0,18050,85950,104000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25125,28926,0,0,6074,28926,35000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25093,441983,0,0,92817,441983,534800,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25087,64463,0,0,13537,64463,78000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25098,58843,0,0,12357,58843,71200,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25132,30579,0,0,6421,30579,37000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25099,24298,0,0,5102,24298,29400,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25120,153884,0,0,32316,153884,186200,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25147,73388,0,0,15412,73388,88800,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25111,72727,0,0,15273,72727,88000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25088,16529,0,0,3471,16529,20000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25133,19835,0,0,4165,19835,24000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25112,100496,0,0,21104,100496,121600,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25089,78017,0,0,16383,78017,94400,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25100,70331,0,0,14769,70331,85100,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25077,79339,0,0,16661,79339,96000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25101,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25121,40496,0,0,8504,40496,49000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25143,95207,0,0,19993,95207,115200,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25129,193388,0,0,40612,193388,234000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25141,12231,0,0,2569,12231,14800,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25105,52893,0,0,11107,52893,64000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25142,21074,0,0,4426,21074,25500,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25134,40826,0,0,8574,40826,49400,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25144,16529,0,0,3471,16529,20000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25135,22314,0,0,4686,22314,27000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25078,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25113,16116,0,0,3384,16116,19500,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25106,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25130,152727,0,0,32073,152727,184800,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25107,16116,0,0,3384,16116,19500,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25094,109091,0,0,22909,109091,132000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25095,153719,0,0,32281,153719,186000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25102,96860,0,0,20340,96860,117200,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25080,105785,0,0,22215,105785,128000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25108,123967,0,0,26033,123967,150000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25109,21488,0,0,4512,21488,26000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25103,145455,0,0,30545,145455,176000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25126,128264,0,0,26936,128264,155200,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25081,178099,0,0,37401,178099,215500,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25082,73058,0,0,15342,73058,88400,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25114,201653,0,0,42347,201653,244000,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25083,154132,0,0,32368,154132,186500,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25139,136860,0,0,28740,136860,165600,2025-08,Viñas En Flor
15/08/2025,-,Facturas B,25084,153719,0,0,32281,153719,186000,2025-08,Viñas En Flor
16/08/2025,Dario Fabian Lopez S.A.S.,Facturas A,729,384298,0,0,80702,384298,465000,2025-08,Viñas En Flor
16/08/2025,Pablo Mauricio Barcellona S. A. S.,Facturas A,730,307438,0,0,64562,307438,372000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25154,38017,0,0,7983,38017,46000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25170,40496,0,0,8504,40496,49000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25171,17190,0,0,3610,17190,20800,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25191,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25152,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25257,23636,0,0,4964,23636,28600,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25222,85289,0,0,17911,85289,103200,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,2827,13223,0,0,2777,13223,16000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25211,74380,0,0,15620,74380,90000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25266,14050,0,0,2950,14050,17000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25281,4959,0,0,1041,4959,6000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25192,17190,0,0,3610,17190,20800,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25235,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25258,33719,0,0,7081,33719,40800,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25212,199008,0,0,41792,199008,240800,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25179,33058,0,0,6942,33058,40000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25259,16116,0,0,3384,16116,19500,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25260,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25273,28926,0,0,6074,28926,35000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25180,34380,0,0,7220,34380,41600,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25223,95165,0,0,19985,95165,115150,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25156,69835,0,0,14665,69835,84500,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25181,176446,0,0,37054,176446,213500,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25213,17190,0,0,3610,17190,20800,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25172,57851,0,0,12149,57851,70000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,2828,77273,0,0,16227,77273,93500,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25164,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25251,21240,0,0,4460,21240,25700,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25214,9917,0,0,2083,9917,12000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25157,92810,0,0,19490,92810,112300,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25158,113223,0,0,23777,113223,137000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25224,214876,0,0,45124,214876,260000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25282,322314,0,0,67686,322314,390000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25236,29008,0,0,6092,29008,35100,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25159,57190,0,0,12010,57190,69200,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25242,83306,0,0,17494,83306,100800,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25267,33884,0,0,7116,33884,41000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,2825,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25268,40826,0,0,8574,40826,49400,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25269,20661,0,0,4339,20661,25000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25283,4959,0,0,1041,4959,6000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25165,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25173,164793,0,0,34607,164793,199400,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25237,52893,0,0,11107,52893,64000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25174,141983,0,0,29817,141983,171800,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25261,26860,0,0,5640,26860,32500,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25238,30579,0,0,6421,30579,37000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25160,57190,0,0,12010,57190,69200,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25243,25785,0,0,5415,25785,31200,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25275,95537,0,0,20063,95537,115600,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25225,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25284,4959,0,0,1041,4959,6000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25285,4132,0,0,868,4132,5000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25148,99174,0,0,20826,99174,120000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25270,42975,0,0,9025,42975,52000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25215,33058,0,0,6942,33058,40000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25150,52893,0,0,11107,52893,64000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25226,29008,0,0,6092,29008,35100,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25286,4959,0,0,1041,4959,6000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25193,109091,0,0,22909,109091,132000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25244,39835,0,0,8365,39835,48200,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25194,72727,0,0,15273,72727,88000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25252,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25195,78017,0,0,16383,78017,94400,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25227,45537,0,0,9563,45537,55100,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25262,9917,0,0,2083,9917,12000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25196,84298,0,0,17702,84298,102000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25216,9917,0,0,2083,9917,12000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25245,4959,0,0,1041,4959,6000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25197,6198,0,0,1302,6198,7500,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25153,13223,0,0,2777,13223,16000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25198,114215,0,0,23985,114215,138200,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25217,177934,0,0,37366,177934,215300,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25151,52893,0,0,11107,52893,64000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25271,7025,0,0,1475,7025,8500,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25199,33058,0,0,6942,33058,40000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25287,9917,0,0,2083,9917,12000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25166,65620,0,0,13780,65620,79400,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25228,34380,0,0,7220,34380,41600,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25182,29008,0,0,6092,29008,35100,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25175,145455,0,0,30545,145455,176000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25200,332893,0,0,69907,332893,402800,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25183,62810,0,0,13190,62810,76000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25246,4959,0,0,1041,4959,6000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25201,23636,0,0,4964,23636,28600,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25176,106446,0,0,22354,106446,128800,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25276,47107,0,0,9893,47107,57000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25274,52066,0,0,10934,52066,63000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25229,33058,0,0,6942,33058,40000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25263,46694,0,0,9806,46694,56500,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25247,3058,0,0,642,3058,3700,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25161,41322,0,0,8678,41322,50000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25167,64215,0,0,13485,64215,77700,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25264,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25248,53719,0,0,11281,53719,65000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25218,106446,0,0,22354,106446,128800,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25184,46942,0,0,9858,46942,56800,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25202,107107,0,0,22493,107107,129600,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25168,54545,0,0,11455,54545,66000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25203,128926,0,0,27074,128926,156000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25230,62810,0,0,13190,62810,76000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,2826,6198,0,0,1302,6198,7500,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25249,16116,0,0,3384,16116,19500,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25185,35372,0,0,7428,35372,42800,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25265,17355,0,0,3645,17355,21000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25253,35372,0,0,7428,35372,42800,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25162,65372,0,0,13728,65372,79100,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25186,207335,0,0,43540,207335,250875,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25277,23140,0,0,4860,23140,28000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25219,376198,0,0,79002,376198,455200,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25204,153719,0,0,32281,153719,186000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25231,54545,0,0,11455,54545,66000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25278,4959,0,0,1041,4959,6000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25149,52893,0,0,11107,52893,64000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25220,47190,0,0,9910,47190,57100,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25232,168595,0,0,35405,168595,204000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25233,19174,0,0,4026,19174,23200,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25205,202562,0,0,42538,202562,245100,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25169,100413,0,0,21087,100413,121500,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25177,47190,0,0,9910,47190,57100,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25221,112479,0,0,23621,112479,136100,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25234,41818,0,0,8782,41818,50600,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25254,38347,0,0,8053,38347,46400,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25187,197107,0,0,41393,197107,238500,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25255,87273,0,0,18327,87273,105600,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25250,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25188,26694,0,0,5606,26694,32300,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25239,39669,0,0,8331,39669,48000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25206,100331,0,0,21069,100331,121400,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25155,76942,0,0,16158,76942,93100,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25279,33884,0,0,7116,33884,41000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25256,80331,0,0,16869,80331,97200,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25207,948430,0,0,199170,948430,1147600,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25240,23636,0,0,4964,23636,28600,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25208,37603,0,0,7897,37603,45500,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25209,113719,0,0,23881,113719,137600,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25189,17190,0,0,3610,17190,20800,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,2829,13223,0,0,2777,13223,16000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25190,16116,0,0,3384,16116,19500,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25272,22314,0,0,4686,22314,27000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25241,67769,0,0,14231,67769,82000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25210,116446,0,0,24454,116446,140900,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25178,289256,0,0,60744,289256,350000,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25163,64545,0,0,13555,64545,78100,2025-08,Viñas En Flor
16/08/2025,-,Facturas B,25280,4959,0,0,1041,4959,6000,2025-08,Viñas En Flor
16/08/2025,-,Notas De Credito B,170,-36364,0,0,-7636,-36364,-44000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25301,145455,0,0,30545,145455,176000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25293,96281,0,0,20219,96281,116500,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25298,107107,0,0,22493,107107,129600,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25302,25620,0,0,5380,25620,31000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25303,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25304,25620,0,0,5380,25620,31000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25311,82397,0,0,17303,82397,99700,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25291,52810,0,0,11090,52810,63900,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,2831,74711,0,0,15689,74711,90400,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,2838,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25288,22314,0,0,4686,22314,27000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25319,47190,0,0,9910,47190,57100,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25320,37355,0,0,7845,37355,45200,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25294,64711,0,0,13589,64711,78300,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25321,37603,0,0,7897,37603,45500,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25312,24793,0,0,5207,24793,30000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,2835,70248,0,0,14752,70248,85000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25309,181818,0,0,38182,181818,220000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25295,84711,0,0,17789,84711,102500,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25305,7769,0,0,1631,7769,9400,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25310,23636,0,0,4964,23636,28600,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25300,66942,0,0,14058,66942,81000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,2834,35537,0,0,7463,35537,43000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25289,187025,0,0,39275,187025,226300,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25314,29008,0,0,6092,29008,35100,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25290,210661,0,0,44239,210661,254900,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25322,145455,0,0,30545,145455,176000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25315,57851,0,0,12149,57851,70000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25296,54545,0,0,11455,54545,66000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25313,150744,0,0,31656,150744,182400,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,2830,31405,0,0,6595,31405,38000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,2837,57851,0,0,12149,57851,70000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,2836,13223,0,0,2777,13223,16000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25307,80165,0,0,16835,80165,97000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25316,17190,0,0,3610,17190,20800,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25308,56446,0,0,11854,56446,68300,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25317,17190,0,0,3610,17190,20800,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25306,336612,0,0,70688,336612,407300,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,2832,89917,0,0,18883,89917,108800,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,2833,20661,0,0,4339,20661,25000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25318,29008,0,0,6092,29008,35100,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25297,36364,0,0,7636,36364,44000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25292,356198,0,0,74802,356198,431000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25323,19008,0,0,3992,19008,23000,2025-08,Viñas En Flor
17/08/2025,-,Facturas B,25299,145455,0,0,30545,145455,176000,2025-08,Viñas En Flor
18/08/2025,Bernardelli Emiliano Jose,Facturas A,731,52893,0,0,11107,52893,64000,2025-08,Viñas En Flor
18/08/2025,-,Facturas B,25329,261157,0,0,54843,261157,316000,2025-08,Viñas En Flor
18/08/2025,-,Facturas B,25327,77769,0,0,16331,77769,94100,2025-08,Viñas En Flor
18/08/2025,-,Facturas B,25330,342479,0,0,71921,342479,414400,2025-08,Viñas En Flor
18/08/2025,-,Facturas B,2839,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
18/08/2025,-,Facturas B,25326,262810,0,0,55190,262810,318000,2025-08,Viñas En Flor
18/08/2025,-,Facturas B,25328,113719,0,0,23881,113719,137600,2025-08,Viñas En Flor
18/08/2025,-,Facturas B,25331,52893,0,0,11107,52893,64000,2025-08,Viñas En Flor
18/08/2025,-,Facturas B,25324,52893,0,0,11107,52893,64000,2025-08,Viñas En Flor
18/08/2025,-,Facturas B,25325,57851,0,0,12149,57851,70000,2025-08,Viñas En Flor
19/08/2025,Landtur Sa,Facturas A,730,165554,0,0,34766,165554,200320,2025-08,Viñas En Flor
20/08/2025,Ambiela Cecilia,Facturas A,731,288233,0,0,60529,288233,348762,2025-08,Viñas En Flor
20/08/2025,Hoteles Dionysos S.A.,Facturas A,732,146281,0,0,30719,146281,177000,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25335,111273,0,0,23367,111273,134640,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25336,21488,0,0,4512,21488,26000,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25349,153223,0,0,32177,153223,185400,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25341,126198,0,0,26502,126198,152700,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25337,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25348,145289,0,0,30511,145289,175800,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25338,41322,0,0,8678,41322,50000,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25350,16529,0,0,3471,16529,20000,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25342,9008,0,0,1892,9008,10900,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25351,63471,0,0,13329,63471,76800,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25332,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25333,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25339,28099,0,0,5901,28099,34000,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25356,104298,0,0,21902,104298,126200,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25334,18182,0,0,3818,18182,22000,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25352,71405,0,0,14995,71405,86400,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25345,159917,0,0,33583,159917,193500,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25344,136942,0,0,28758,136942,165700,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25353,33719,0,0,7081,33719,40800,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25354,26033,0,0,5467,26033,31500,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25343,121983,0,0,25617,121983,147600,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25340,11488,0,0,2412,11488,13900,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25346,52231,0,0,10969,52231,63200,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25347,107686,0,0,22614,107686,130300,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25357,9091,0,0,1909,9091,11000,2025-08,Viñas En Flor
20/08/2025,-,Facturas B,25355,8264,0,0,1736,8264,10000,2025-08,Viñas En Flor
21/08/2025,Black Tree S. Cap I Secc Iv,Facturas A,733,396694,0,0,83306,396694,480000,2025-08,Viñas En Flor
