Fecha,Empresa,Tipo,Número Desde,Neto Gravado,Neto No Gravado,Op. Exentas,IVA,Neto,Mes,Razon Social
02/01/2025,Global Rover Logistic Srl,Facturas A,24074,980000,0,0,205800,980000,2025-01,Deposito Avellaneda Sur
03/01/2025,Mediterranean Shipping Company S A,Facturas A,24075,252000,0,0,52920,252000,2025-01,Deposito Avellaneda Sur
03/01/2025,Global Rover Logistic Srl,Facturas A,24076,238000,0,0,49980,238000,2025-01,Deposito Avellaneda Sur
03/01/2025,Mediterranean Shipping Company S A,Facturas A,24077,504000,0,0,105840,504000,2025-01,Deposito Avellaneda Sur
03/01/2025,Global Rover Logistic Srl,Facturas A,24078,476000,0,0,99960,476000,2025-01,Deposito Avellaneda Sur
06/01/2025,Tex Fabric S.A.,Facturas A,24081,1278120,0,0,268405,1278120,2025-01,Deposito Avellaneda Sur
06/01/2025,Overprint S.R.L,Facturas A,24082,1117077,0,0,234586,1117077,2025-01,Deposito Avellaneda Sur
06/01/2025,Liftvan International Company S A C,Facturas A,24079,682585,0,0,143343,682585,2025-01,Deposito Avellaneda Sur
06/01/2025,Metalurgica Vazquez S.A.,Facturas A,24080,830070,0,0,174315,830070,2025-01,Deposito Avellaneda Sur
07/01/2025,Grass S. R. L.,Facturas A,24090,1420583,0,0,298322,1420583,2025-01,Deposito Avellaneda Sur
07/01/2025,Global Rover Logistic Srl,Facturas A,24092,1190000,0,0,249900,1190000,2025-01,Deposito Avellaneda Sur
07/01/2025,Teva Logistics Group S.R.L.,Facturas A,24083,1220632,0,0,256333,1220632,2025-01,Deposito Avellaneda Sur
07/01/2025,Global Rover Logistic Srl,Facturas A,24091,476000,0,0,99960,476000,2025-01,Deposito Avellaneda Sur
07/01/2025,Industrias Saladillo Sa,Facturas A,24084,1179375,0,0,247669,1179375,2025-01,Deposito Avellaneda Sur
07/01/2025,Industrias Saladillo Sa,Facturas A,24085,894750,0,0,187898,894750,2025-01,Deposito Avellaneda Sur
07/01/2025,Industrias Saladillo Sa,Facturas A,24086,645750,0,0,135608,645750,2025-01,Deposito Avellaneda Sur
07/01/2025,Industrias Saladillo Sa,Facturas A,24087,240001,0,0,50400,240001,2025-01,Deposito Avellaneda Sur
07/01/2025,Industrias Saladillo Sa,Facturas A,24088,2914670,0,0,612081,2914670,2025-01,Deposito Avellaneda Sur
07/01/2025,Mundial  S A,Facturas A,24089,925405,0,0,194335,925405,2025-01,Deposito Avellaneda Sur
08/01/2025,Mediterranean Shipping Company S A,Facturas A,24098,252000,0,0,52920,252000,2025-01,Deposito Avellaneda Sur
08/01/2025,Global Rover Logistic Srl,Facturas A,24099,238000,0,0,49980,238000,2025-01,Deposito Avellaneda Sur
08/01/2025,Jupam Sa,Facturas A,24093,799900,0,0,167979,799900,2025-01,Deposito Avellaneda Sur
08/01/2025,Jupam Sa,Facturas A,24094,799900,0,0,167979,799900,2025-01,Deposito Avellaneda Sur
08/01/2025,Pelama Chubut Sociedad Anonima,Facturas A,24095,995400,0,0,209034,995400,2025-01,Deposito Avellaneda Sur
08/01/2025,Global Rover Logistic Srl,Facturas A,24096,952000,0,0,199920,952000,2025-01,Deposito Avellaneda Sur
08/01/2025,Mediterranean Shipping Company S A,Facturas A,24097,1008000,0,0,211680,1008000,2025-01,Deposito Avellaneda Sur
08/01/2025,Mediterranean Shipping Company S A,Factura De Crédito Electrónica Mipymes (Fce) A,145,1260000,0,0,264600,1260000,2025-01,Deposito Avellaneda Sur
09/01/2025,Global Rover Logistic Srl,Facturas A,24104,756000,0,0,158760,756000,2025-01,Deposito Avellaneda Sur
09/01/2025,Molinos Tarquini S A I C,Facturas A,24112,3772429,0,0,792210,3772429,2025-01,Deposito Avellaneda Sur
09/01/2025,Nikin S.R.L.,Facturas A,24110,1582766,0,0,332381,1582766,2025-01,Deposito Avellaneda Sur
09/01/2025,Mediterranean Shipping Company S A,Facturas A,24105,756000,0,0,158760,756000,2025-01,Deposito Avellaneda Sur
09/01/2025,20N S.R.L.,Facturas A,24106,846663,0,0,177799,846663,2025-01,Deposito Avellaneda Sur
09/01/2025,Labranza Estrategica  S. A.,Facturas A,24107,1085273,0,0,227907,1085273,2025-01,Deposito Avellaneda Sur
09/01/2025,Bratton Srl,Facturas A,24113,1562035,0,0,328027,1562035,2025-01,Deposito Avellaneda Sur
09/01/2025,Varteco Quimica Puntana S A,Facturas A,24108,2040886,0,0,428586,2040886,2025-01,Deposito Avellaneda Sur
09/01/2025,Global Rover Logistic Srl,Facturas A,24100,1190000,0,0,249900,1190000,2025-01,Deposito Avellaneda Sur
09/01/2025,Mediterranean Shipping Company S A,Facturas A,24114,252000,0,0,52920,252000,2025-01,Deposito Avellaneda Sur
09/01/2025,Global Rover Logistic Srl,Facturas A,24115,238000,0,0,49980,238000,2025-01,Deposito Avellaneda Sur
09/01/2025,Global Rover Logistic Srl,Facturas A,24109,714000,0,0,149940,714000,2025-01,Deposito Avellaneda Sur
09/01/2025,Global Rover Logistic Srl,Facturas A,24101,980000,0,0,205800,980000,2025-01,Deposito Avellaneda Sur
09/01/2025,Global Rover Logistic Srl,Facturas A,24102,714000,0,0,149940,714000,2025-01,Deposito Avellaneda Sur
09/01/2025,Capilatis Sa,Facturas A,24111,2770550,0,0,581816,2770550,2025-01,Deposito Avellaneda Sur
09/01/2025,Mediterranean Shipping Company S A,Facturas A,24103,756000,0,0,158760,756000,2025-01,Deposito Avellaneda Sur
09/01/2025,Mediterranean Shipping Company S A,Factura De Crédito Electrónica Mipymes (Fce) A,146,1260000,0,0,264600,1260000,2025-01,Deposito Avellaneda Sur
10/01/2025,Minera Santa Rita Srl,Facturas A,24118,4931122,0,0,1035536,4931122,2025-01,Deposito Avellaneda Sur
10/01/2025,Liftvan International Company S A C,Facturas A,24124,856364,0,0,179836,856364,2025-01,Deposito Avellaneda Sur
10/01/2025,Shipy S.A.,Facturas A,24119,150000,0,0,31500,150000,2025-01,Deposito Avellaneda Sur
10/01/2025,Telamania S.R.L.,Facturas A,24120,708850,0,0,148858,708850,2025-01,Deposito Avellaneda Sur
10/01/2025,Borax Argentina S A,Facturas A,24116,2560391,0,0,537682,2560391,2025-01,Deposito Avellaneda Sur
10/01/2025,Borax Argentina S A,Facturas A,24117,2649642,0,0,556425,2649642,2025-01,Deposito Avellaneda Sur
10/01/2025,Telamania S.R.L.,Facturas A,24121,91297,3176664,0,19172,3267961,2025-01,Deposito Avellaneda Sur
10/01/2025,Industrias Kc S R L,Facturas A,24122,1103422,0,0,231719,1103422,2025-01,Deposito Avellaneda Sur
10/01/2025,Liftvan International Company S A C,Facturas A,24123,685091,0,0,143869,685091,2025-01,Deposito Avellaneda Sur
10/01/2025,Hyt Investments Sa,Notas De Credito A,1923,-320000,0,0,-67200,-320000,2025-01,Deposito Avellaneda Sur
13/01/2025,Lectus Sa,Facturas A,24129,327500,0,0,68775,327500,2025-01,Deposito Avellaneda Sur
13/01/2025,Comunicaciones 360 S.A.,Facturas A,24125,4488500,0,0,942585,4488500,2025-01,Deposito Avellaneda Sur
13/01/2025,Mcm  Security S.R.L.,Facturas A,24126,5106550,0,0,1072376,5106550,2025-01,Deposito Avellaneda Sur
13/01/2025,Mcm  Security S.R.L.,Facturas A,24127,5781000,0,0,1214010,5781000,2025-01,Deposito Avellaneda Sur
13/01/2025,Pona Carlos Daniel,Facturas A,24130,4951241,0,0,1039761,4951241,2025-01,Deposito Avellaneda Sur
13/01/2025,Mcm  Security S.R.L.,Facturas A,24128,5443775,0,0,1143193,5443775,2025-01,Deposito Avellaneda Sur
13/01/2025,Global Rover Logistic Srl,Facturas A,24138,476000,0,0,99960,476000,2025-01,Deposito Avellaneda Sur
13/01/2025,Mediterranean Shipping Company S A,Facturas A,24139,504000,0,0,105840,504000,2025-01,Deposito Avellaneda Sur
13/01/2025,Liftvan International Company S A C,Facturas A,24167,1199080,0,0,251807,1199080,2025-01,Deposito Avellaneda Sur
13/01/2025,Nelo Sa,Facturas A,24157,4129025,0,0,867095,4129025,2025-01,Deposito Avellaneda Sur
13/01/2025,Tex Fabric S.A.,Facturas A,24131,1339120,0,0,281215,1339120,2025-01,Deposito Avellaneda Sur
13/01/2025,Global Rover Logistic Srl,Facturas A,24140,490000,0,0,102900,490000,2025-01,Deposito Avellaneda Sur
13/01/2025,Laboratorio Pyam Sa,Facturas A,24134,4167968,0,0,875273,4167968,2025-01,Deposito Avellaneda Sur
13/01/2025,Lawter Argentina S.A.,Facturas A,24132,1230575,0,0,258421,1230575,2025-01,Deposito Avellaneda Sur
13/01/2025,Mercovan Argentina S.A.,Facturas A,24163,1073435,0,0,225421,1073435,2025-01,Deposito Avellaneda Sur
13/01/2025,Berkma S A,Facturas A,24148,90000,0,0,18900,90000,2025-01,Deposito Avellaneda Sur
13/01/2025,Labranza Estrategica  S. A.,Facturas A,24145,91297,1915718,0,19172,2007015,2025-01,Deposito Avellaneda Sur
13/01/2025,Liftvan International Company S A C,Facturas A,24168,996099,0,0,209181,996099,2025-01,Deposito Avellaneda Sur
13/01/2025,Global Rover Logistic Srl,Facturas A,24141,476000,0,0,99960,476000,2025-01,Deposito Avellaneda Sur
13/01/2025,Shipy S.A.,Facturas A,24146,120000,0,0,25200,120000,2025-01,Deposito Avellaneda Sur
13/01/2025,Indelplas S.R.L,Facturas A,24158,1734764,0,0,364300,1734764,2025-01,Deposito Avellaneda Sur
13/01/2025,Refractarios Argentinos Saicm,Facturas A,24135,916950,0,0,192560,916950,2025-01,Deposito Avellaneda Sur
13/01/2025,Shipy S.A.,Facturas A,24152,150000,0,0,31500,150000,2025-01,Deposito Avellaneda Sur
13/01/2025,Mediterranean Shipping Company S A,Facturas A,24142,504000,0,0,105840,504000,2025-01,Deposito Avellaneda Sur
13/01/2025,Maquinarias Independencia Sa,Facturas A,24161,225000,0,0,47250,225000,2025-01,Deposito Avellaneda Sur
13/01/2025,Mercovan Argentina S.A.,Facturas A,24164,1697671,0,0,356511,1697671,2025-01,Deposito Avellaneda Sur
13/01/2025,Liftvan International Company S A C,Facturas A,24169,2874667,0,0,603680,2874667,2025-01,Deposito Avellaneda Sur
13/01/2025,Unimers Argentina Sa,Facturas A,24155,275000,0,0,57750,275000,2025-01,Deposito Avellaneda Sur
13/01/2025,Global Rover Logistic Srl,Facturas A,24143,499055,0,0,104802,499055,2025-01,Deposito Avellaneda Sur
13/01/2025,Laboratorio Pyam Sa,Facturas A,24136,3868312,0,0,812346,3868312,2025-01,Deposito Avellaneda Sur
13/01/2025,Malu Ma Tex S.A.,Facturas A,24162,4953200,0,0,1040172,4953200,2025-01,Deposito Avellaneda Sur
13/01/2025,Lichytex S.A.,Facturas A,24149,805600,0,0,169176,805600,2025-01,Deposito Avellaneda Sur
13/01/2025,Borax Argentina S A,Facturas A,24171,2127881,0,0,446855,2127881,2025-01,Deposito Avellaneda Sur
13/01/2025,Liftvan International Company S A C,Facturas A,24165,2778911,0,0,583571,2778911,2025-01,Deposito Avellaneda Sur
13/01/2025,Robinson Logistics S. A.,Facturas A,24144,839140,0,0,176219,839140,2025-01,Deposito Avellaneda Sur
13/01/2025,Chemotecnica Sociedad Anonima,Facturas A,24137,4513200,0,0,947772,4513200,2025-01,Deposito Avellaneda Sur
13/01/2025,Borax Argentina S A,Facturas A,24170,513659,0,0,107868,513659,2025-01,Deposito Avellaneda Sur
13/01/2025,Eagle Service Group Srl,Facturas A,24133,3348560,0,0,703198,3348560,2025-01,Deposito Avellaneda Sur
13/01/2025,Jupam Sa,Facturas A,24150,805600,0,0,169176,805600,2025-01,Deposito Avellaneda Sur
13/01/2025,Printel S A,Facturas A,24159,2617255,0,0,549624,2617255,2025-01,Deposito Avellaneda Sur
13/01/2025,Shipy S.A.,Facturas A,24153,150000,0,0,31500,150000,2025-01,Deposito Avellaneda Sur
13/01/2025,Berkma S A,Facturas A,24147,60000,0,0,12600,60000,2025-01,Deposito Avellaneda Sur
13/01/2025,Liftvan International Company S A C,Facturas A,24166,1746661,0,0,366799,1746661,2025-01,Deposito Avellaneda Sur
13/01/2025,Minera Santa Rita Srl,Facturas A,24154,13919340,0,0,2923061,13919340,2025-01,Deposito Avellaneda Sur
13/01/2025,Nelo Sa,Facturas A,24156,1543029,0,0,324036,1543029,2025-01,Deposito Avellaneda Sur
13/01/2025,Edelweiss Spedition Srl,Facturas A,24172,1157163,0,0,243004,1157163,2025-01,Deposito Avellaneda Sur
13/01/2025,Noah Services S.R.L.,Facturas A,24151,1819100,0,0,382011,1819100,2025-01,Deposito Avellaneda Sur
13/01/2025,Printel S A,Facturas A,24160,260590,0,0,54724,260590,2025-01,Deposito Avellaneda Sur
13/01/2025,Printel S A,Notas De Credito A,1924,-45920,0,0,-9643,-45920,2025-01,Deposito Avellaneda Sur
13/01/2025,Grupo Simpa S A,Factura De Crédito Electrónica Mipymes (Fce) A,149,2658330,0,0,558249,2658330,2025-01,Deposito Avellaneda Sur
13/01/2025,Grupo Simpa S A,Factura De Crédito Electrónica Mipymes (Fce) A,147,3622761,0,0,760780,3622761,2025-01,Deposito Avellaneda Sur
13/01/2025,Grupo Simpa S A,Factura De Crédito Electrónica Mipymes (Fce) A,148,3748661,0,0,787219,3748661,2025-01,Deposito Avellaneda Sur
13/01/2025,Grupo Simpa S A,Nota De Credito Electrónica Mipymes (Fce) A,21,3748661,0,0,787219,3748661,2025-01,Deposito Avellaneda Sur
14/01/2025,Liftvan International Company S A C,Facturas A,24182,2147727,0,0,451023,2147727,2025-01,Deposito Avellaneda Sur
14/01/2025,Global Rover Logistic Srl,Facturas A,24173,238000,0,0,49980,238000,2025-01,Deposito Avellaneda Sur
14/01/2025,Nlb S.R.L,Facturas A,24179,395000,0,0,82950,395000,2025-01,Deposito Avellaneda Sur
14/01/2025,Mediterranean Shipping Company S A,Facturas A,24174,252000,0,0,52920,252000,2025-01,Deposito Avellaneda Sur
14/01/2025,Gestion Forward Srl,Facturas A,24180,735000,0,0,154350,735000,2025-01,Deposito Avellaneda Sur
14/01/2025,Lawter Argentina S.A.,Facturas A,24175,1611825,0,0,338483,1611825,2025-01,Deposito Avellaneda Sur
14/01/2025,Refractarios Argentinos Saicm,Facturas A,24176,882805,0,0,185389,882805,2025-01,Deposito Avellaneda Sur
14/01/2025,Global Rover Logistic Srl,Facturas A,24177,490000,0,0,102900,490000,2025-01,Deposito Avellaneda Sur
14/01/2025,Gestion Forward Srl,Facturas A,24181,35000,0,0,7350,35000,2025-01,Deposito Avellaneda Sur
14/01/2025,Aniceto Gomez S A,Facturas A,24178,2128540,0,0,446993,2128540,2025-01,Deposito Avellaneda Sur
14/01/2025,Liftvan International Company S A C,Facturas A,24183,1392477,0,0,292420,1392477,2025-01,Deposito Avellaneda Sur
14/01/2025,Laboratorio Pyam Sa,Notas De Credito A,1925,-407700,0,0,-85617,-407700,2025-01,Deposito Avellaneda Sur
16/01/2025,Minera Santa Rita Srl,Facturas A,24208,431196,0,0,90551,431196,2025-01,Deposito Avellaneda Sur
16/01/2025,Global Rover Logistic Srl,Facturas A,24200,490000,0,0,102900,490000,2025-01,Deposito Avellaneda Sur
16/01/2025,Minera Santa Rita Srl,Facturas A,24209,422783,0,0,88784,422783,2025-01,Deposito Avellaneda Sur
16/01/2025,Trading Sud S.R.L.,Facturas A,24201,1171440,0,0,246002,1171440,2025-01,Deposito Avellaneda Sur
16/01/2025,Tavasci Mena Mariana Andrea,Facturas A,24194,481560,0,0,101128,481560,2025-01,Deposito Avellaneda Sur
16/01/2025,Tavasci Mena Mariana Andrea,Facturas A,24195,107665,0,0,22610,107665,2025-01,Deposito Avellaneda Sur
16/01/2025,Hilado S.A.,Facturas A,24206,2396703,0,0,503308,2396703,2025-01,Deposito Avellaneda Sur
16/01/2025,Liftvan International Company S A C,Facturas A,24186,515936,0,0,108346,515936,2025-01,Deposito Avellaneda Sur
16/01/2025,Global Rover Logistic Srl,Facturas A,24202,1666000,0,0,349860,1666000,2025-01,Deposito Avellaneda Sur
16/01/2025,Tavasci Mena Mariana Andrea,Facturas A,24196,481560,0,0,101128,481560,2025-01,Deposito Avellaneda Sur
16/01/2025,Liftvan International Company S A C,Facturas A,24187,687914,0,0,144462,687914,2025-01,Deposito Avellaneda Sur
16/01/2025,Tavasci Mena Mariana Andrea,Facturas A,24197,481560,0,0,101128,481560,2025-01,Deposito Avellaneda Sur
16/01/2025,Borax Argentina S A,Facturas A,24203,3939870,0,0,827373,3939870,2025-01,Deposito Avellaneda Sur
16/01/2025,Liftvan International Company S A C,Facturas A,24188,687914,0,0,144462,687914,2025-01,Deposito Avellaneda Sur
16/01/2025,Poka S A,Facturas A,24198,30000,0,0,6300,30000,2025-01,Deposito Avellaneda Sur
16/01/2025,Minera Santa Rita Srl,Facturas A,24207,198788,0,0,41746,198788,2025-01,Deposito Avellaneda Sur
16/01/2025,Jupam Sa,Facturas A,24189,808260,0,0,169735,808260,2025-01,Deposito Avellaneda Sur
16/01/2025,Luial S A,Facturas A,24190,808260,0,0,169735,808260,2025-01,Deposito Avellaneda Sur
16/01/2025,Jupam Sa,Facturas A,24191,808260,0,0,169735,808260,2025-01,Deposito Avellaneda Sur
16/01/2025,Global Rover Logistic Srl,Facturas A,24204,2450000,0,0,514500,2450000,2025-01,Deposito Avellaneda Sur
16/01/2025,Luial S A,Facturas A,24192,808260,0,0,169735,808260,2025-01,Deposito Avellaneda Sur
16/01/2025,Liftvan International Company S A C,Facturas A,24184,687914,0,0,144462,687914,2025-01,Deposito Avellaneda Sur
16/01/2025,Telamania S.R.L.,Facturas A,24199,2763736,0,0,580385,2763736,2025-01,Deposito Avellaneda Sur
16/01/2025,Jupam Sa,Facturas A,24193,808260,0,0,169735,808260,2025-01,Deposito Avellaneda Sur
16/01/2025,Borax Argentina S A,Facturas A,24205,10273171,0,0,2157366,10273171,2025-01,Deposito Avellaneda Sur
16/01/2025,Liftvan International Company S A C,Facturas A,24185,859893,0,0,180577,859893,2025-01,Deposito Avellaneda Sur
16/01/2025,Grupo Simpa S A,Factura De Crédito Electrónica Mipymes (Fce) A,152,1861610,0,0,390938,1861610,2025-01,Deposito Avellaneda Sur
16/01/2025,Grupo Simpa S A,Factura De Crédito Electrónica Mipymes (Fce) A,150,2273058,0,0,477342,2273058,2025-01,Deposito Avellaneda Sur
16/01/2025,Grupo Simpa S A,Factura De Crédito Electrónica Mipymes (Fce) A,151,3406052,0,0,715271,3406052,2025-01,Deposito Avellaneda Sur
17/01/2025,Letra L S.R.L.,Facturas A,24213,1033070,0,0,216945,1033070,2025-01,Deposito Avellaneda Sur
17/01/2025,Tipoiti S A T I C,Facturas A,24211,4316790,0,0,906526,4316790,2025-01,Deposito Avellaneda Sur
17/01/2025,Espert S.A.,Facturas A,24212,2525336,0,0,530321,2525336,2025-01,Deposito Avellaneda Sur
17/01/2025,Laboratorio Pyam Sa,Facturas A,24210,2881612,0,0,605139,2881612,2025-01,Deposito Avellaneda Sur
17/01/2025,Unimers Argentina Sa,Facturas A,24222,550000,0,0,115500,550000,2025-01,Deposito Avellaneda Sur
17/01/2025,Global Rover Logistic Srl,Facturas A,24214,1960000,0,0,411600,1960000,2025-01,Deposito Avellaneda Sur
17/01/2025,Arleather S.R.L.,Facturas A,24219,214200,0,0,44982,214200,2025-01,Deposito Avellaneda Sur
17/01/2025,Liftvan International Company S A C,Facturas A,24223,2599902,0,0,545979,2599902,2025-01,Deposito Avellaneda Sur
17/01/2025,Arleather S.R.L.,Facturas A,24220,214200,0,0,44982,214200,2025-01,Deposito Avellaneda Sur
17/01/2025,Jupam Sa,Facturas A,24215,810160,0,0,170134,810160,2025-01,Deposito Avellaneda Sur
17/01/2025,Liftvan International Company S A C,Facturas A,24224,1661794,0,0,348977,1661794,2025-01,Deposito Avellaneda Sur
17/01/2025,Arleather S.R.L.,Facturas A,24221,142800,0,0,29988,142800,2025-01,Deposito Avellaneda Sur
17/01/2025,Jupam Sa,Facturas A,24216,810160,0,0,170134,810160,2025-01,Deposito Avellaneda Sur
17/01/2025,Minera Santa Rita Srl,Facturas A,24217,616390,0,0,129442,616390,2025-01,Deposito Avellaneda Sur
17/01/2025,Minera Santa Rita Srl,Facturas A,24218,616390,0,0,129442,616390,2025-01,Deposito Avellaneda Sur
17/01/2025,Trice Transport Company S.R.L.,Facturas A,24225,4320265,0,0,907256,4320265,2025-01,Deposito Avellaneda Sur
17/01/2025,Grupo Simpa S A,Factura De Crédito Electrónica Mipymes (Fce) A,153,2041872,0,0,428793,2041872,2025-01,Deposito Avellaneda Sur
17/01/2025,Mediterranean Shipping Company S A,Factura De Crédito Electrónica Mipymes (Fce) A,154,1764000,0,0,370440,1764000,2025-01,Deposito Avellaneda Sur
20/01/2025,Lawter Argentina S.A.,Facturas A,24226,1879260,0,0,394645,1879260,2025-01,Deposito Avellaneda Sur
20/01/2025,Global Rover Logistic Srl,Facturas A,24230,490000,0,0,102900,490000,2025-01,Deposito Avellaneda Sur
20/01/2025,Lawter Argentina S.A.,Facturas A,24227,1879260,0,0,394645,1879260,2025-01,Deposito Avellaneda Sur
20/01/2025,Minera Santa Rita Srl,Facturas A,24231,3698342,0,0,776652,3698342,2025-01,Deposito Avellaneda Sur
20/01/2025,Minera Santa Rita Srl,Facturas A,24232,3698342,0,0,776652,3698342,2025-01,Deposito Avellaneda Sur
20/01/2025,Edelweiss Spedition Srl,Facturas A,24233,3352944,0,0,704118,3352944,2025-01,Deposito Avellaneda Sur
20/01/2025,Global Rover Logistic Srl,Facturas A,24228,238000,0,0,49980,238000,2025-01,Deposito Avellaneda Sur
20/01/2025,Mediterranean Shipping Company S A,Facturas A,24229,252000,0,0,52920,252000,2025-01,Deposito Avellaneda Sur
20/01/2025,Chemotecnica Sociedad Anonima,Facturas A,24234,832956,0,0,174921,832956,2025-01,Deposito Avellaneda Sur
20/01/2025,Juguetech S A,Facturas A,24235,1203364,0,0,252706,1203364,2025-01,Deposito Avellaneda Sur
21/01/2025,Global Rover Logistic Srl,Facturas A,24241,490000,0,0,102900,490000,2025-01,Deposito Avellaneda Sur
21/01/2025,Liftvan International Company S A C,Facturas A,24237,233884,0,0,49116,233884,2025-01,Deposito Avellaneda Sur
21/01/2025,Tmcp S.A.S.,Facturas A,24242,2530491,0,0,531403,2530491,2025-01,Deposito Avellaneda Sur
21/01/2025,Liftvan International Company S A C,Facturas A,24236,303775,0,0,63793,303775,2025-01,Deposito Avellaneda Sur
21/01/2025,Mercovan Argentina S.A.,Facturas A,24244,2434299,0,0,511203,2434299,2025-01,Deposito Avellaneda Sur
21/01/2025,Tmcp S.A.S.,Facturas A,24243,4142520,0,0,869929,4142520,2025-01,Deposito Avellaneda Sur
21/01/2025,Toy Store S.A.,Facturas A,24238,1181496,0,0,248114,1181496,2025-01,Deposito Avellaneda Sur
21/01/2025,Aj Comercio Exterior Srl,Facturas A,24239,356000,0,0,74760,356000,2025-01,Deposito Avellaneda Sur
21/01/2025,Global Rover Logistic Srl,Facturas A,24240,490000,0,0,102900,490000,2025-01,Deposito Avellaneda Sur
21/01/2025,Grupo Simpa S A,Factura De Crédito Electrónica Mipymes (Fce) A,155,6444061,0,0,1353253,6444061,2025-01,Deposito Avellaneda Sur
22/01/2025,Global Rover Logistic Srl,Facturas A,24247,238000,0,0,49980,238000,2025-01,Deposito Avellaneda Sur
22/01/2025,Mediterranean Shipping Company S A,Facturas A,24248,252000,0,0,52920,252000,2025-01,Deposito Avellaneda Sur
22/01/2025,Tavasci Mena Mariana Andrea,Facturas A,24249,481800,0,0,101178,481800,2025-01,Deposito Avellaneda Sur
22/01/2025,Jupam Sa,Facturas A,24250,811300,0,0,170373,811300,2025-01,Deposito Avellaneda Sur
22/01/2025,Grouport Srl,Facturas A,24245,437791,0,0,91936,437791,2025-01,Deposito Avellaneda Sur
22/01/2025,Grouport Srl,Facturas A,24246,509198,0,0,106932,509198,2025-01,Deposito Avellaneda Sur
22/01/2025,Arleather S.R.L.,Facturas A,24251,214200,0,0,44982,214200,2025-01,Deposito Avellaneda Sur
22/01/2025,Mercovan Argentina S.A.,Facturas A,24253,610000,0,0,128100,610000,2025-01,Deposito Avellaneda Sur
22/01/2025,Aj Comercio Exterior Srl,Facturas A,24252,712000,0,0,149520,712000,2025-01,Deposito Avellaneda Sur
